,chainId,sourceStage,destinationStage
754,13,Manuf_0008,Manuf_0101
755,13,Manuf_0008,Manuf_0102
756,13,Manuf_0008,Manuf_0103
757,13,Manuf_0008,Manuf_0104
758,13,Manuf_0008,Manuf_0106
759,13,Manuf_0008,Manuf_0107
760,13,Manuf_0008,Manuf_0108
761,13,Manuf_0009,Manuf_0100
762,13,Manuf_0009,Manuf_0101
763,13,Manuf_0009,Manuf_0102
764,13,Manuf_0009,Manuf_0103
765,13,Manuf_0009,Manuf_0104
766,13,Manuf_0009,Manuf_0106
767,13,Manuf_0009,Manuf_0108
768,13,Manuf_0010,Manuf_0100
769,13,Manuf_0010,Manuf_0101
770,13,Manuf_0010,Manuf_0102
771,13,Manuf_0010,Manuf_0103
772,13,Manuf_0010,Manuf_0104
773,13,Manuf_0010,Manuf_0106
774,13,Manuf_0010,Manuf_0108
775,13,Manuf_0011,Manuf_0100
776,13,Manuf_0011,Manuf_0101
777,13,Manuf_0011,Manuf_0102
778,13,Manuf_0011,Manuf_0103
779,13,Manuf_0011,Manuf_0104
780,13,Manuf_0011,Manuf_0106
781,13,Manuf_0011,Manuf_0107
782,13,Manuf_0011,Manuf_0108
783,13,Manuf_0012,Manuf_0100
784,13,Manuf_0012,Manuf_0101
785,13,Manuf_0012,Manuf_0102
786,13,Manuf_0012,Manuf_0103
787,13,Manuf_0012,Manuf_0104
788,13,Manuf_0012,Manuf_0105
789,13,Manuf_0012,Manuf_0106
790,13,Manuf_0012,Manuf_0107
791,13,Manuf_0012,Manuf_0108
792,13,Manuf_0013,Manuf_0100
793,13,Manuf_0013,Manuf_0101
794,13,Manuf_0013,Manuf_0102
795,13,Manuf_0013,Manuf_0103
796,13,Manuf_0013,Manuf_0104
797,13,Manuf_0013,Manuf_0106
798,13,Manuf_0013,Manuf_0107
799,13,Manuf_0013,Manuf_0108
800,13,Manuf_0014,Manuf_0100
801,13,Manuf_0014,Manuf_0101
802,13,Manuf_0014,Manuf_0102
803,13,Manuf_0014,Manuf_0103
804,13,Manuf_0014,Manuf_0104
805,13,Manuf_0014,Manuf_0106
806,13,Manuf_0014,Manuf_0107
807,13,Manuf_0014,Manuf_0108
808,13,Manuf_0015,Manuf_0101
809,13,Manuf_0015,Manuf_0102
810,13,Manuf_0015,Manuf_0103
811,13,Manuf_0015,Manuf_0106
812,13,Manuf_0015,Manuf_0107
813,13,Manuf_0015,Manuf_0108
814,13,Manuf_0016,Manuf_0101
815,13,Manuf_0016,Manuf_0102
816,13,Manuf_0016,Manuf_0107
817,13,Manuf_0017,Manuf_0101
818,13,Manuf_0017,Manuf_0102
819,13,Manuf_0017,Manuf_0107
820,13,Manuf_0018,Manuf_0101
821,13,Manuf_0018,Manuf_0102
822,13,Manuf_0018,Manuf_0106
823,13,Manuf_0018,Manuf_0107
824,13,Manuf_0019,Manuf_0101
825,13,Manuf_0019,Manuf_0102
826,13,Manuf_0019,Manuf_0103
827,13,Manuf_0019,Manuf_0104
828,13,Manuf_0019,Manuf_0107
829,13,Manuf_0020,Manuf_0101
830,13,Manuf_0020,Manuf_0102
831,13,Manuf_0020,Manuf_0103
832,13,Manuf_0020,Manuf_0107
833,13,Manuf_0021,Manuf_0101
834,13,Manuf_0021,Manuf_0102
835,13,Manuf_0021,Manuf_0103
836,13,Manuf_0021,Manuf_0106
837,13,Manuf_0021,Manuf_0107
838,13,Manuf_0022,Manuf_0101
839,13,Manuf_0022,Manuf_0102
840,13,Manuf_0022,Manuf_0103
841,13,Manuf_0022,Manuf_0104
842,13,Manuf_0022,Manuf_0106
843,13,Manuf_0022,Manuf_0107
844,13,Manuf_0023,Manuf_0101
845,13,Manuf_0023,Manuf_0102
846,13,Manuf_0023,Manuf_0103
847,13,Manuf_0023,Manuf_0106
848,13,Manuf_0023,Manuf_0107
849,13,Manuf_0024,Manuf_0101
850,13,Manuf_0024,Manuf_0102
851,13,Manuf_0024,Manuf_0103
852,13,Manuf_0024,Manuf_0106
853,13,Manuf_0024,Manuf_0108
854,13,Manuf_0025,Manuf_0101
855,13,Manuf_0025,Manuf_0102
856,13,Manuf_0025,Manuf_0104
857,13,Manuf_0025,Manuf_0106
858,13,Manuf_0025,Manuf_0107
859,13,Manuf_0026,Manuf_0101
860,13,Manuf_0026,Manuf_0102
861,13,Manuf_0026,Manuf_0106
862,13,Manuf_0026,Manuf_0107
863,13,Manuf_0027,Manuf_0101
864,13,Manuf_0027,Manuf_0102
865,13,Manuf_0027,Manuf_0103
866,13,Manuf_0027,Manuf_0104
867,13,Manuf_0027,Manuf_0107
868,13,Manuf_0028,Manuf_0101
869,13,Manuf_0028,Manuf_0102
870,13,Manuf_0028,Manuf_0103
871,13,Manuf_0028,Manuf_0106
872,13,Manuf_0028,Manuf_0107
873,13,Manuf_0029,Manuf_0101
874,13,Manuf_0029,Manuf_0102
875,13,Manuf_0029,Manuf_0103
876,13,Manuf_0029,Manuf_0104
877,13,Manuf_0029,Manuf_0106
878,13,Manuf_0029,Manuf_0107
879,13,Manuf_0030,Manuf_0101
880,13,Manuf_0030,Manuf_0102
881,13,Manuf_0030,Manuf_0103
882,13,Manuf_0030,Manuf_0106
883,13,Manuf_0030,Manuf_0107
884,13,Manuf_0031,Manuf_0101
885,13,Manuf_0031,Manuf_0102
886,13,Manuf_0031,Manuf_0103
887,13,Manuf_0031,Manuf_0105
888,13,Manuf_0031,Manuf_0106
889,13,Manuf_0031,Manuf_0107
890,13,Manuf_0031,Manuf_0108
891,13,Manuf_0032,Manuf_0101
892,13,Manuf_0032,Manuf_0106
893,13,Manuf_0033,Manuf_0101
894,13,Manuf_0033,Manuf_0103
895,13,Manuf_0033,Manuf_0106
896,13,Manuf_0033,Manuf_0107
897,13,Manuf_0034,Manuf_0101
898,13,Manuf_0034,Manuf_0103
899,13,Manuf_0034,Manuf_0106
900,13,Manuf_0034,Manuf_0107
901,13,Manuf_0035,Manuf_0101
902,13,Manuf_0035,Manuf_0104
903,13,Manuf_0035,Manuf_0107
904,13,Manuf_0036,Manuf_0101
905,13,Manuf_0036,Manuf_0102
906,13,Manuf_0036,Manuf_0103
907,13,Manuf_0036,Manuf_0104
908,13,Manuf_0036,Manuf_0106
909,13,Manuf_0036,Manuf_0107
910,13,Manuf_0037,Manuf_0101
911,13,Manuf_0037,Manuf_0102
912,13,Manuf_0037,Manuf_0103
913,13,Manuf_0037,Manuf_0106
914,13,Manuf_0037,Manuf_0107
915,13,Manuf_0038,Manuf_0101
916,13,Manuf_0039,Manuf_0101
917,13,Manuf_0039,Manuf_0107
918,13,Manuf_0040,Manuf_0101
919,13,Manuf_0040,Manuf_0107
920,13,Manuf_0041,Manuf_0101
921,13,Manuf_0041,Manuf_0102
922,13,Manuf_0041,Manuf_0103
923,13,Manuf_0041,Manuf_0104
924,13,Manuf_0041,Manuf_0106
925,13,Manuf_0041,Manuf_0107
926,13,Manuf_0042,Manuf_0101
927,13,Manuf_0042,Manuf_0102
928,13,Manuf_0042,Manuf_0103
929,13,Manuf_0042,Manuf_0104
930,13,Manuf_0042,Manuf_0106
931,13,Manuf_0042,Manuf_0107
932,13,Manuf_0043,Manuf_0101
933,13,Manuf_0043,Manuf_0102
934,13,Manuf_0043,Manuf_0103
935,13,Manuf_0043,Manuf_0106
936,13,Manuf_0043,Manuf_0107
937,13,Manuf_0044,Manuf_0101
938,13,Manuf_0044,Manuf_0102
939,13,Manuf_0044,Manuf_0103
940,13,Manuf_0044,Manuf_0106
941,13,Manuf_0044,Manuf_0107
942,13,Manuf_0044,Manuf_0108
943,13,Manuf_0045,Manuf_0101
944,13,Manuf_0045,Manuf_0102
945,13,Manuf_0045,Manuf_0103
946,13,Manuf_0045,Manuf_0104
947,13,Manuf_0045,Manuf_0106
948,13,Manuf_0045,Manuf_0107
949,13,Manuf_0046,Manuf_0101
950,13,Manuf_0046,Manuf_0102
951,13,Manuf_0046,Manuf_0103
952,13,Manuf_0046,Manuf_0104
953,13,Manuf_0046,Manuf_0106
954,13,Manuf_0046,Manuf_0107
955,13,Manuf_0046,Manuf_0108
956,13,Manuf_0047,Manuf_0101
957,13,Manuf_0047,Manuf_0102
958,13,Manuf_0047,Manuf_0103
959,13,Manuf_0047,Manuf_0104
960,13,Manuf_0047,Manuf_0106
961,13,Manuf_0047,Manuf_0107
962,13,Manuf_0047,Manuf_0108
963,13,Manuf_0048,Manuf_0101
964,13,Manuf_0048,Manuf_0102
965,13,Manuf_0048,Manuf_0103
966,13,Manuf_0048,Manuf_0106
967,13,Manuf_0048,Manuf_0107
968,13,Manuf_0048,Manuf_0108
969,13,Manuf_0049,Manuf_0101
970,13,Manuf_0049,Manuf_0102
971,13,Manuf_0049,Manuf_0103
972,13,Manuf_0049,Manuf_0104
973,13,Manuf_0049,Manuf_0106
974,13,Manuf_0049,Manuf_0107
975,13,Manuf_0050,Manuf_0101
976,13,Manuf_0050,Manuf_0102
977,13,Manuf_0050,Manuf_0103
978,13,Manuf_0050,Manuf_0104
979,13,Manuf_0050,Manuf_0106
980,13,Manuf_0050,Manuf_0107
981,13,Manuf_0051,Manuf_0101
982,13,Manuf_0051,Manuf_0102
983,13,Manuf_0051,Manuf_0103
984,13,Manuf_0051,Manuf_0106
985,13,Manuf_0051,Manuf_0107
986,13,Manuf_0052,Manuf_0101
987,13,Manuf_0052,Manuf_0102
988,13,Manuf_0052,Manuf_0103
989,13,Manuf_0052,Manuf_0104
990,13,Manuf_0052,Manuf_0106
991,13,Manuf_0052,Manuf_0107
992,13,Manuf_0052,Manuf_0108
993,13,Manuf_0053,Manuf_0101
994,13,Manuf_0053,Manuf_0102
995,13,Manuf_0053,Manuf_0103
996,13,Manuf_0053,Manuf_0104
997,13,Manuf_0053,Manuf_0106
998,13,Manuf_0053,Manuf_0107
999,13,Manuf_0053,Manuf_0108
1000,13,Manuf_0054,Manuf_0101
1001,13,Manuf_0054,Manuf_0102
1002,13,Manuf_0054,Manuf_0103
1003,13,Manuf_0054,Manuf_0106
1004,13,Manuf_0054,Manuf_0107
1005,13,Manuf_0054,Manuf_0108
1006,13,Manuf_0055,Manuf_0101
1007,13,Manuf_0055,Manuf_0102
1008,13,Manuf_0055,Manuf_0103
1009,13,Manuf_0055,Manuf_0106
1010,13,Manuf_0055,Manuf_0107
1011,13,Manuf_0056,Manuf_0101
1012,13,Manuf_0056,Manuf_0102
1013,13,Manuf_0056,Manuf_0103
1014,13,Manuf_0056,Manuf_0106
1015,13,Manuf_0056,Manuf_0107
1016,13,Manuf_0056,Manuf_0108
1017,13,Manuf_0057,Manuf_0101
1018,13,Manuf_0057,Manuf_0102
1019,13,Manuf_0057,Manuf_0103
1020,13,Manuf_0057,Manuf_0104
1021,13,Manuf_0057,Manuf_0106
1022,13,Manuf_0057,Manuf_0107
1023,13,Manuf_0057,Manuf_0108
1024,13,Manuf_0058,Manuf_0101
1025,13,Manuf_0058,Manuf_0102
1026,13,Manuf_0058,Manuf_0103
1027,13,Manuf_0058,Manuf_0106
1028,13,Manuf_0058,Manuf_0107
1029,13,Manuf_0058,Manuf_0108
1030,13,Manuf_0059,Manuf_0102
1031,13,Manuf_0059,Manuf_0103
1032,13,Manuf_0059,Manuf_0106
1033,13,Manuf_0059,Manuf_0107
1034,13,Manuf_0059,Manuf_0108
1035,13,Manuf_0060,Manuf_0102
1036,13,Manuf_0060,Manuf_0103
1037,13,Manuf_0060,Manuf_0107
1038,13,Manuf_0061,Manuf_0102
1039,13,Manuf_0061,Manuf_0103
1040,13,Manuf_0061,Manuf_0106
1041,13,Manuf_0061,Manuf_0107
1042,13,Manuf_0062,Manuf_0102
1043,13,Manuf_0062,Manuf_0106
1044,13,Manuf_0062,Manuf_0107
1045,13,Manuf_0063,Manuf_0102
1046,13,Manuf_0063,Manuf_0103
1047,13,Manuf_0063,Manuf_0107
1048,13,Manuf_0064,Manuf_0102
1049,13,Manuf_0064,Manuf_0103
1050,13,Manuf_0064,Manuf_0106
1051,13,Manuf_0064,Manuf_0107
1052,13,Manuf_0065,Manuf_0102
1053,13,Manuf_0065,Manuf_0103
1054,13,Manuf_0066,Manuf_0102
1055,13,Manuf_0066,Manuf_0103
1056,13,Manuf_0066,Manuf_0106
1057,13,Manuf_0066,Manuf_0107
1058,13,Manuf_0067,Manuf_0102
1059,13,Manuf_0067,Manuf_0103
1060,13,Manuf_0067,Manuf_0106
1061,13,Manuf_0067,Manuf_0107
1062,13,Manuf_0068,Manuf_0102
1063,13,Manuf_0068,Manuf_0103
1064,13,Manuf_0068,Manuf_0106
1065,13,Manuf_0068,Manuf_0107
1066,13,Manuf_0068,Manuf_0108
1067,13,Manuf_0069,Manuf_0102
1068,13,Manuf_0069,Manuf_0103
1069,13,Manuf_0069,Manuf_0104
1070,13,Manuf_0069,Manuf_0106
1071,13,Manuf_0069,Manuf_0107
1072,13,Manuf_0070,Manuf_0102
1073,13,Manuf_0070,Manuf_0103
1074,13,Manuf_0070,Manuf_0106
1075,13,Manuf_0070,Manuf_0107
1076,13,Manuf_0071,Manuf_0102
1077,13,Manuf_0071,Manuf_0106
1078,13,Manuf_0071,Manuf_0107
1079,13,Manuf_0072,Manuf_0102
1080,13,Manuf_0072,Manuf_0106
1081,13,Manuf_0073,Manuf_0102
1082,13,Manuf_0073,Manuf_0103
1083,13,Manuf_0073,Manuf_0106
1084,13,Manuf_0073,Manuf_0107
1085,13,Manuf_0073,Manuf_0108
1086,13,Manuf_0074,Manuf_0102
1087,13,Manuf_0074,Manuf_0103
1088,13,Manuf_0074,Manuf_0104
1089,13,Manuf_0074,Manuf_0106
1090,13,Manuf_0074,Manuf_0107
1091,13,Manuf_0075,Manuf_0102
1092,13,Manuf_0075,Manuf_0103
1093,13,Manuf_0075,Manuf_0104
1094,13,Manuf_0075,Manuf_0106
1095,13,Manuf_0075,Manuf_0107
1096,13,Manuf_0076,Manuf_0102
1097,13,Manuf_0076,Manuf_0103
1098,13,Manuf_0076,Manuf_0106
1099,13,Manuf_0076,Manuf_0107
1100,13,Manuf_0077,Manuf_0102
1101,13,Manuf_0077,Manuf_0103
1102,13,Manuf_0077,Manuf_0106
1103,13,Manuf_0077,Manuf_0107
1104,13,Manuf_0077,Manuf_0108
1105,13,Manuf_0078,Manuf_0103
1106,13,Manuf_0078,Manuf_0106
1107,13,Manuf_0078,Manuf_0107
1108,13,Manuf_0078,Manuf_0108
1109,13,Manuf_0079,Manuf_0103
1110,13,Manuf_0079,Manuf_0107
1111,13,Manuf_0080,Manuf_0103
1112,13,Manuf_0080,Manuf_0106
1113,13,Manuf_0080,Manuf_0107
1114,13,Manuf_0081,Manuf_0103
1115,13,Manuf_0081,Manuf_0107
1116,13,Manuf_0082,Manuf_0103
1117,13,Manuf_0082,Manuf_0106
1118,13,Manuf_0082,Manuf_0107
1119,13,Manuf_0083,Manuf_0103
1120,13,Manuf_0083,Manuf_0108
1121,13,Manuf_0084,Manuf_0103
1122,13,Manuf_0084,Manuf_0106
1123,13,Manuf_0084,Manuf_0107
1124,13,Manuf_0085,Manuf_0103
1125,13,Manuf_0085,Manuf_0106
1126,13,Manuf_0085,Manuf_0107
1127,13,Manuf_0086,Manuf_0103
1128,13,Manuf_0086,Manuf_0106
1129,13,Manuf_0086,Manuf_0107
1130,13,Manuf_0087,Manuf_0103
1131,13,Manuf_0087,Manuf_0107
1132,13,Manuf_0088,Manuf_0103
1133,13,Manuf_0088,Manuf_0107
1134,13,Manuf_0089,Manuf_0103
1135,13,Manuf_0089,Manuf_0106
1136,13,Manuf_0089,Manuf_0107
1137,13,Manuf_0090,Manuf_0103
1138,13,Manuf_0090,Manuf_0106
1139,13,Manuf_0090,Manuf_0107
1140,13,Manuf_0090,Manuf_0108
1141,13,Manuf_0091,Manuf_0103
1142,13,Manuf_0092,Manuf_0103
1143,13,Manuf_0093,Manuf_0103
1144,13,Manuf_0093,Manuf_0106
1145,13,Manuf_0094,Manuf_0103
1146,13,Manuf_0094,Manuf_0106
1147,13,Manuf_0094,Manuf_0107
1148,13,Manuf_0094,Manuf_0108
1149,13,Manuf_0095,Manuf_0103
1150,13,Manuf_0095,Manuf_0106
1151,13,Manuf_0095,Manuf_0107
1152,13,Manuf_0096,Manuf_0103
1153,13,Manuf_0096,Manuf_0106
1154,13,Manuf_0096,Manuf_0107
1155,13,Manuf_0096,Manuf_0108
1156,13,Manuf_0097,Manuf_0106
1157,13,Manuf_0097,Manuf_0107
1158,13,Manuf_0098,Manuf_0106
1159,13,Manuf_0098,Manuf_0107
1160,14,Dist_0001,Manuf_0001
1161,14,Dist_0001,Manuf_0004
1162,14,Dist_0001,Manuf_0005
1163,14,Dist_0001,Retail_0001
1164,14,Dist_0002,Manuf_0002
1165,14,Dist_0002,Manuf_0004
1166,14,Dist_0002,Manuf_0005
1167,14,Dist_0002,Manuf_0006
1168,14,Dist_0002,Retail_0002
1169,14,Dist_0002,Retail_0005
1170,14,Dist_0002,Retail_0006
1171,14,Dist_0002,Retail_0007
1172,14,Dist_0002,Retail_0008
1173,14,Dist_0003,Manuf_0003
1174,14,Dist_0003,Manuf_0004
1175,14,Dist_0003,Manuf_0005
1176,14,Dist_0003,Retail_0003
1177,14,Dist_0003,Retail_0004
1178,14,Dist_0003,Retail_0009
1179,14,Dist_0003,Retail_0010
1180,14,Dist_0003,Retail_0011
1181,14,Dist_0004,Manuf_0004
1182,14,Dist_0004,Manuf_0005
1183,14,Dist_0004,Manuf_0007
1184,14,Dist_0004,Retail_0012
1185,14,Dist_0004,Retail_0013
1186,14,Dist_0004,Retail_0014
1187,14,Dist_0004,Retail_0015
1188,14,Dist_0004,Retail_0016
1189,14,Dist_0005,Manuf_0004
1190,14,Dist_0005,Manuf_0005
1191,14,Dist_0005,Manuf_0008
1192,14,Dist_0005,Manuf_0009
1193,14,Dist_0005,Retail_0017
1194,14,Dist_0005,Retail_0018
1195,14,Dist_0005,Retail_0019
1196,14,Dist_0005,Retail_0020
1197,14,Dist_0005,Retail_0021
1198,14,Manuf_0001,Retail_0022
1199,14,Manuf_0001,Trans_0001
1200,14,Manuf_0001,Trans_0002
1201,14,Manuf_0001,Trans_0003
1202,14,Manuf_0001,Trans_0004
1203,14,Manuf_0002,Retail_0023
1204,14,Manuf_0002,Trans_0005
1205,14,Manuf_0002,Trans_0006
1206,14,Manuf_0002,Trans_0007
1207,14,Manuf_0002,Trans_0008
1208,14,Manuf_0003,Retail_0024
1209,14,Manuf_0003,Trans_0009
1210,14,Manuf_0003,Trans_0010
1211,14,Manuf_0003,Trans_0011
1212,14,Manuf_0003,Trans_0012
1213,14,Manuf_0004,Retail_0025
1214,14,Manuf_0004,Trans_0013
1215,14,Manuf_0004,Trans_0014
1216,14,Manuf_0004,Trans_0015
1217,14,Manuf_0004,Trans_0016
1218,14,Manuf_0005,Retail_0026
1219,14,Manuf_0005,Trans_0017
1220,14,Manuf_0005,Trans_0018
1221,14,Manuf_0005,Trans_0019
1222,14,Manuf_0005,Trans_0020
1223,14,Manuf_0006,Retail_0027
1224,14,Manuf_0006,Trans_0021
1225,14,Manuf_0006,Trans_0022
1226,14,Manuf_0006,Trans_0023
1227,14,Manuf_0006,Trans_0024
1228,14,Manuf_0007,Retail_0028
1229,14,Manuf_0007,Trans_0025
1230,14,Manuf_0007,Trans_0026
1231,14,Manuf_0007,Trans_0027
1232,14,Manuf_0007,Trans_0028
1233,14,Manuf_0008,Retail_0029
1234,14,Manuf_0008,Trans_0029
1235,14,Manuf_0008,Trans_0030
1236,14,Manuf_0008,Trans_0031
1237,14,Manuf_0008,Trans_0032
1238,14,Manuf_0009,Retail_0030
1239,14,Manuf_0009,Trans_0033
1240,14,Manuf_0009,Trans_0034
1241,14,Manuf_0009,Trans_0035
1242,14,Manuf_0009,Trans_0036
1243,14,Trans_0001,Retail_0031
1244,14,Trans_0002,Retail_0032
1245,14,Trans_0003,Retail_0033
1246,14,Trans_0004,Retail_0034
1247,14,Trans_0005,Retail_0035
1248,14,Trans_0006,Retail_0036
1249,14,Trans_0007,Retail_0037
1250,14,Trans_0008,Retail_0038
1251,14,Trans_0009,Retail_0039
1252,14,Trans_0010,Retail_0040
1253,14,Trans_0011,Retail_0041
1254,14,Trans_0012,Retail_0042
1255,14,Trans_0013,Retail_0043
1256,14,Trans_0014,Retail_0044
1257,14,Trans_0015,Retail_0045
1258,14,Trans_0016,Retail_0046
1259,14,Trans_0017,Retail_0047
1260,14,Trans_0018,Retail_0048
1261,14,Trans_0019,Retail_0049
1262,14,Trans_0020,Retail_0050
1263,14,Trans_0021,Retail_0051
1264,14,Trans_0022,Retail_0052
1265,14,Trans_0023,Retail_0053
1266,14,Trans_0024,Retail_0054
1267,14,Trans_0025,Retail_0055
1268,14,Trans_0026,Retail_0056
1269,14,Trans_0027,Retail_0057
1270,14,Trans_0028,Retail_0058
1271,14,Trans_0029,Retail_0059
1272,14,Trans_0030,Retail_0060
1273,14,Trans_0031,Retail_0061
1274,14,Trans_0032,Retail_0062
1275,14,Trans_0033,Retail_0063
1276,14,Trans_0034,Retail_0064
1277,14,Trans_0035,Retail_0065
1278,14,Trans_0036,Retail_0066
1279,15,Dist_0001,Retail_0029
1280,15,Dist_0002,Retail_0030
1281,15,Dist_0003,Retail_0031
1282,15,Dist_0004,Retail_0032
1283,15,Dist_0005,Retail_0033
1284,15,Dist_0006,Retail_0034
1285,15,Dist_0007,Retail_0035
1286,15,Dist_0008,Retail_0036
1287,15,Dist_0009,Retail_0037
1288,15,Dist_0010,Retail_0038
1289,15,Dist_0011,Retail_0039
1290,15,Dist_0012,Retail_0040
1291,15,Dist_0013,Retail_0041
1292,15,Dist_0014,Retail_0042
1293,15,Dist_0015,Retail_0043
1294,15,Dist_0016,Retail_0044
1295,15,Dist_0017,Retail_0045
1296,15,Dist_0018,Retail_0046
1297,15,Dist_0019,Retail_0047
1298,15,Dist_0020,Retail_0048
1299,15,Dist_0021,Retail_0049
1300,15,Dist_0022,Retail_0050
1301,15,Dist_0023,Retail_0051
1302,15,Dist_0024,Retail_0052
1303,15,Dist_0025,Retail_0053
1304,15,Dist_0026,Retail_0054
1305,15,Dist_0027,Retail_0055
1306,15,Dist_0028,Retail_0056
1307,15,Manuf_0001,Dist_0001
1308,15,Manuf_0001,Retail_0001
1309,15,Manuf_0002,Dist_0002
1310,15,Manuf_0002,Retail_0002
1311,15,Manuf_0003,Dist_0003
1312,15,Manuf_0003,Retail_0003
1313,15,Manuf_0004,Dist_0004
1314,15,Manuf_0004,Retail_0004
1315,15,Manuf_0005,Dist_0005
1316,15,Manuf_0005,Retail_0005
1317,15,Manuf_0006,Dist_0006
1318,15,Manuf_0006,Retail_0006
1319,15,Manuf_0007,Dist_0007
1320,15,Manuf_0007,Retail_0007
1321,15,Manuf_0008,Dist_0008
1322,15,Manuf_0008,Retail_0008
1323,15,Manuf_0009,Dist_0009
1324,15,Manuf_0009,Retail_0009
1325,15,Manuf_0010,Dist_0010
1326,15,Manuf_0010,Retail_0010
1327,15,Manuf_0011,Dist_0011
1328,15,Manuf_0011,Retail_0011
1329,15,Manuf_0012,Dist_0012
1330,15,Manuf_0012,Retail_0012
1331,15,Manuf_0013,Dist_0013
1332,15,Manuf_0013,Retail_0013
1333,15,Manuf_0014,Dist_0014
1334,15,Manuf_0014,Retail_0014
1335,15,Manuf_0015,Dist_0015
1336,15,Manuf_0015,Retail_0015
1337,15,Manuf_0016,Dist_0016
1338,15,Manuf_0016,Retail_0016
1339,15,Manuf_0017,Dist_0017
1340,15,Manuf_0017,Retail_0017
1341,15,Manuf_0018,Dist_0018
1342,15,Manuf_0018,Retail_0018
1343,15,Manuf_0019,Dist_0019
1344,15,Manuf_0019,Retail_0019
1345,15,Manuf_0020,Dist_0020
1346,15,Manuf_0020,Retail_0020
1347,15,Manuf_0021,Dist_0021
1348,15,Manuf_0021,Retail_0021
1349,15,Manuf_0022,Dist_0022
1350,15,Manuf_0022,Retail_0022
1351,15,Manuf_0023,Dist_0023
1352,15,Manuf_0023,Retail_0023
1353,15,Manuf_0024,Dist_0024
1354,15,Manuf_0024,Retail_0024
1355,15,Manuf_0025,Dist_0025
1356,15,Manuf_0025,Retail_0025
1357,15,Manuf_0026,Dist_0026
1358,15,Manuf_0026,Retail_0026
1359,15,Manuf_0027,Dist_0027
1360,15,Manuf_0027,Retail_0027
1361,15,Manuf_0028,Dist_0028
1362,15,Manuf_0028,Retail_0028
1363,15,Part_0001,Manuf_0001
1364,15,Part_0001,Manuf_0002
1365,15,Part_0001,Manuf_0003
1366,15,Part_0001,Manuf_0004
1367,15,Part_0001,Manuf_0005
1368,15,Part_0001,Manuf_0006
1369,15,Part_0001,Manuf_0007
1370,15,Part_0001,Manuf_0008
1371,15,Part_0001,Manuf_0009
1372,15,Part_0001,Manuf_0010
1373,15,Part_0001,Manuf_0011
1374,15,Part_0001,Manuf_0012
1375,15,Part_0001,Manuf_0013
1376,15,Part_0001,Manuf_0014
1377,15,Part_0001,Manuf_0015
1378,15,Part_0001,Manuf_0016
1379,15,Part_0001,Manuf_0017
1380,15,Part_0001,Manuf_0018
1381,15,Part_0001,Manuf_0019
1382,15,Part_0001,Manuf_0020
1383,15,Part_0001,Manuf_0021
1384,15,Part_0001,Manuf_0022
1385,15,Part_0001,Manuf_0023
1386,15,Part_0001,Manuf_0024
1387,15,Part_0001,Manuf_0025
1388,15,Part_0001,Manuf_0026
1389,15,Part_0001,Manuf_0027
1390,15,Part_0001,Manuf_0028
1391,15,Part_0002,Manuf_0001
1392,15,Part_0002,Manuf_0002
1393,15,Part_0003,Manuf_0001
1394,15,Part_0003,Manuf_0002
1395,15,Part_0003,Manuf_0003
1396,15,Part_0003,Manuf_0004
1397,15,Part_0004,Manuf_0003
1398,15,Part_0004,Manuf_0004
1399,15,Part_0004,Manuf_0005
1400,15,Part_0004,Manuf_0006
1401,15,Part_0005,Manuf_0005
1402,15,Part_0005,Manuf_0006
1403,15,Part_0005,Manuf_0007
1404,15,Part_0005,Manuf_0008
1405,15,Part_0006,Manuf_0007
1406,15,Part_0006,Manuf_0008
1407,15,Part_0007,Manuf_0009
1408,15,Part_0007,Manuf_0010
1409,15,Part_0008,Manuf_0011
1410,15,Part_0008,Manuf_0012
1411,15,Part_0009,Manuf_0011
1412,15,Part_0009,Manuf_0012
1413,15,Part_0010,Manuf_0013
1414,15,Part_0010,Manuf_0014
1415,15,Part_0011,Manuf_0013
1416,15,Part_0011,Manuf_0014
1417,15,Part_0012,Manuf_0015
1418,15,Part_0012,Manuf_0016
1419,15,Part_0012,Manuf_0017
1420,15,Part_0012,Manuf_0018
1421,15,Part_0013,Manuf_0015
1422,15,Part_0013,Manuf_0016
1423,15,Part_0014,Manuf_0017
1424,15,Part_0014,Manuf_0018
1425,15,Part_0014,Manuf_0019
1426,15,Part_0014,Manuf_0020
1427,15,Part_0015,Manuf_0019
1428,15,Part_0015,Manuf_0020
1429,15,Part_0015,Manuf_0021
1430,15,Part_0015,Manuf_0022
1431,15,Part_0016,Manuf_0021
1432,15,Part_0016,Manuf_0022
1433,15,Part_0017,Manuf_0023
1434,15,Part_0017,Manuf_0024
1435,15,Part_0018,Manuf_0025
1436,15,Part_0018,Manuf_0026
1437,15,Part_0019,Manuf_0025
1438,15,Part_0019,Manuf_0026
1439,15,Part_0020,Manuf_0027
1440,15,Part_0020,Manuf_0028
1441,15,Part_0021,Manuf_0027
1442,15,Part_0021,Manuf_0028
1443,16,Dist_0001,Dist_0013
1444,16,Dist_0001,Dist_0014
1445,16,Dist_0001,Dist_0015
1446,16,Dist_0001,Dist_0016
1447,16,Dist_0002,Dist_0017
1448,16,Dist_0002,Dist_0018
1449,16,Dist_0002,Dist_0019
1450,16,Dist_0002,Dist_0020
1451,16,Dist_0003,Dist_0021
1452,16,Dist_0003,Dist_0022
