,chainId,Stage_Name,stageCost,relDepth,stageClassification,avgDemand,stdDevDemand,maxServiceTime,serviceLevel,stageTime,stdDev_stageTime,stageTime_1,stageTime_%_1,stageTime_2,stageTime_%_2,stageTime_3,stageTime_%_3,stageTime_4,stageTime_%_4,stageTime_5,stageTime_%_5,stageTime_6,stageTime_%_6,xPosition,yPosition,Unnamed: 25
256,10,Part_0012,7.39,1,Part,,,,,10.0,0.5,,,,,,,,,,,,,48,720,
257,10,Part_0022,8.27,1,Part,,,,,56.0,,,,,,,,,,,,,,48,1360,
258,10,Part_0015,9.87,1,Part,,,,,9.0,,,,,,,,,,,,,,48,912,
259,10,Part_0019,11.8,1,Part,,,,,35.0,,,,,,,,,,,,,,48,1168,
260,10,Part_0013,11.84,1,Part,,,,,53.0,,,,,,,,,,,,,,48,784,
261,10,Part_0017,16.32,1,Part,,,,,52.0,,,,,,,,,,,,,,48,1040,
262,10,Part_0023,16.36,1,Part,,,,,27.0,,,,,,,,,,,,,,48,1424,
263,10,Part_0018,20.69,1,Part,,,,,42.0,,,,,,,,,,,,,,48,1104,
264,10,Part_0035,20.77,1,Part,,,,,51.0,,,,,,,,,,,,,,48,2192,
265,10,Part_0014,23.25,1,Part,,,,,31.0,,,,,,,,,,,,,,48,848,
266,10,Part_0030,24.2,1,Part,,,,,34.0,0.63,,,,,,,,,,,,,48,1872,
267,10,Part_0033,24.5,1,Part,,,,,47.0,,,,,,,,,,,,,,48,2064,
268,10,Part_0045,25.23,1,Part,,,,,37.0,,,,,,,,,,,,,,48,2832,
269,10,Part_0026,25.93,1,Part,,,,,56.0,,,,,,,,,,,,,,48,1616,
270,10,Part_0009,26.52,1,Part,,,,,10.0,,,,,,,,,,,,,,48,528,
271,10,Part_0039,27.11,1,Part,,,,,53.0,,,,,,,,,,,,,,48,2448,
272,10,Part_0027,27.75,1,Part,,,,,6.0,1.99,,,,,,,,,,,,,48,1680,
273,10,Part_0008,38.1,1,Part,,,,,31.0,,,,,,,,,,,,,,48,464,
274,10,Part_0007,45.92,1,Part,,,,,95.0,,,,,,,,,,,,,,48,400,
275,10,Part_0032,65.38,1,Part,,,,,37.0,0.61,,,,,,,,,,,,,48,2000,
276,10,Part_0011,100.58,1,Part,,,,,28.0,,,,,,,,,,,,,,48,656,
277,10,Part_0016,105.34,1,Part,,,,,31.0,,,,,,,,,,,,,,48,976,
278,10,Part_0024,556.53,1,Part,,,,,122.0,22.86,,,,,,,,,,,,,48,1488,
279,10,Manuf_0013,565.93,0,Manuf,2.94,5.66,10.0,0.98,50.0,1.0,,,,,,,,,,,,,416,2672,
280,10,Part_0025,736.08,1,Part,,,,,57.0,2.0,,,,,,,,,,,,,48,1552,
281,10,Manuf_0011,817.05,0,Manuf,3.69,5.53,10.0,0.98,6.0,,,,,,,,,,,,,,416,2544,
282,10,Manuf_0008,992.64,0,Manuf,3.36,4.77,10.0,0.98,23.0,2.5,,,,,,,,,,,,,416,2352,
283,10,Part_0021,1018.27,1,Part,,,,,118.0,1.9,,,,,,,,,,,,,48,1296,
284,10,Manuf_0007,1208.27,0,Manuf,3.88,3.7,10.0,0.98,5.0,1.0,,,,,,,,,,,,,416,2272,
285,10,Part_0020,1236.12,1,Part,,,,,44.0,,,,,,,,,,,,,,48,1232,
286,10,Manuf_0009,1254.53,0,Manuf,3.04,4.52,10.0,0.98,6.0,1.0,,,,,,,,,,,,,416,2416,
287,10,Manuf_0010,1415.12,0,Manuf,3.13,4.55,10.0,0.98,8.0,0.97,,,,,,,,,,,,,416,2480,
288,10,Part_0043,1454.52,1,Part,,,,,112.0,10.44,,,,,,,,,,,,,48,2704,
289,10,Manuf_0001,1691.85,0,Manuf,5.28,5.37,0.0,0.95,6.0,0.81,,,,,,,,,,,,,416,784,
290,10,Manuf_0003,1720.85,0,Manuf,3.71,2.54,0.0,0.95,20.0,2.5,,,,,,,,,,,,,416,912,
291,10,Manuf_0012,1746.84,0,Manuf,3.29,4.98,10.0,0.98,6.0,1.02,,,,,,,,,,,,,416,2608,
292,10,Part_0031,1959.09,1,Part,,,,,55.0,,,,,,,,,,,,,,48,1936,
293,10,Manuf_0004,2006.58,0,Manuf,4.54,3.37,0.0,0.95,6.0,0.81,,,,,,,,,,,,,416,976,
294,10,Manuf_0002,2031.39,0,Manuf,4.06,3.79,0.0,0.95,6.0,0.91,,,,,,,,,,,,,416,848,
295,10,Manuf_0005,2081.03,0,Manuf,3.92,3.56,0.0,0.95,5.0,0.81,,,,,,,,,,,,,416,1040,
296,10,Part_0041,2165.52,1,Part,,,,,63.0,1.83,,,,,,,,,,,,,48,2576,
297,10,Manuf_0006,2186.33,0,Manuf,3.57,3.31,0.0,0.95,10.0,1.74,,,,,,,,,,,,,416,1104,
298,10,Part_0038,3150.74,1,Part,,,,,49.0,,,,,,,,,,,,,,48,2384,
299,10,Part_0037,3823.67,1,Part,,,,,40.0,,,,,,,,,,,,,,48,2320,
300,11,Retail_0001,0,0,Retail,1.0,1.2,5.0,0.95,4.0,,,,,,,,,,,,,,480,32,
301,11,Retail_0002,0,0,Retail,0.6,0.36,5.0,0.95,5.0,,,,,,,,,,,,,,480,96,
302,11,Retail_0003,0,0,Retail,0.6,0.48,5.0,0.95,6.0,,,,,,,,,,,,,,480,160,
303,11,Retail_0004,0,0,Retail,1.0,1.3,5.0,0.95,6.0,,,,,,,,,,,,,,480,224,
304,11,Retail_0005,0,0,Retail,0.8,0.48,5.0,0.95,5.0,,,,,,,,,,,,,,480,288,
305,11,Retail_0006,0,0,Retail,0.7,1.26,5.0,0.95,5.0,,,,,,,,,,,,,,480,352,
306,11,Retail_0007,0,0,Retail,0.4,0.32,5.0,0.95,6.0,,,,,,,,,,,,,,480,416,
307,11,Retail_0008,0,0,Retail,1.0,2.0,5.0,0.95,5.0,,,,,,,,,,,,,,480,480,
308,11,Retail_0009,0,0,Retail,0.6,0.39,5.0,0.95,4.0,,,,,,,,,,,,,,480,544,
309,11,Retail_0010,0,0,Retail,1.0,1.05,5.0,0.95,4.0,,,,,,,,,,,,,,480,608,
310,11,Retail_0011,0,0,Retail,0.5,1.0,5.0,0.95,5.0,,,,,,,,,,,,,,480,672,
311,11,Retail_0012,0,0,Retail,1.2,1.44,5.0,0.95,6.0,,,,,,,,,,,,,,480,736,
312,11,Retail_0013,0,0,Retail,0.6,0.78,5.0,0.95,6.0,,,,,,,,,,,,,,480,800,
313,11,Retail_0014,0,0,Retail,0.6,0.72,5.0,0.95,5.0,,,,,,,,,,,,,,480,864,
314,11,Retail_0015,0,0,Retail,0.6,0.6,5.0,0.95,6.0,,,,,,,,,,,,,,480,928,
315,11,Retail_0016,0,0,Retail,0.6,0.6,5.0,0.95,6.0,,,,,,,,,,,,,,480,992,
316,11,Retail_0017,0,0,Retail,0.6,0.78,5.0,0.95,5.0,,,,,,,,,,,,,,480,1056,
317,11,Retail_0018,0,0,Retail,0.6,0.75,5.0,0.95,4.0,,,,,,,,,,,,,,480,1120,
318,11,Trans_0011,0,3,Trans,,,,,6.0,0.04,,,,,,,,,,,,,144,880,
319,11,Trans_0001,71,3,Trans,,,,,9.0,0.29,,,,,,,,,,,,,144,240,
320,11,Trans_0009,76,3,Trans,,,,,6.0,0.19,,,,,,,,,,,,,144,752,
321,11,Trans_0004,94,3,Trans,,,,,6.0,,,,,,,,,,,,,,144,432,
322,11,Trans_0005,105,3,Trans,,,,,9.0,2.0,,,,,,,,,,,,,144,496,
323,11,Trans_0013,107,3,Trans,,,,,6.0,0.15,,,,,,,,,,,,,144,1008,
324,11,Trans_0002,108,3,Trans,,,,,6.0,,,,,,,,,,,,,,144,304,
325,11,Trans_0003,111,3,Trans,,,,,8.0,,,,,,,,,,,,,,144,368,
326,11,Trans_0006,123,3,Trans,,,,,8.0,2.0,,,,,,,,,,,,,144,560,
327,11,Trans_0012,154,3,Trans,,,,,5.0,0.07,,,,,,,,,,,,,144,944,
328,11,Trans_0008,266,3,Trans,,,,,5.0,0.05,,,,,,,,,,,,,144,688,
329,11,Trans_0007,279,3,Trans,,,,,7.0,,,,,,,,,,,,,,144,624,
330,11,Trans_0010,392,3,Trans,,,,,21.0,0.91,,,,,,,,,,,,,144,816,
331,11,Trans_0019,562,1,Trans,,,,,2.0,2.0,,,,,,,,,,,,,384,352,
332,11,Trans_0023,562,1,Trans,,,,,3.0,0.9,,,,,,,,,,,,,384,608,
333,11,Trans_0030,565,1,Trans,,,,,3.0,0.66,,,,,,,,,,,,,384,1056,
334,11,Trans_0024,569,1,Trans,,,,,3.0,0.77,,,,,,,,,,,,,384,672,
335,11,Trans_0014,577,1,Trans,,,,,2.0,2.0,,,,,,,,,,,,,384,32,
336,11,Trans_0015,582,1,Trans,,,,,2.0,2.0,,,,,,,,,,,,,384,96,
337,11,Trans_0021,599,1,Trans,,,,,2.0,2.0,,,,,,,,,,,,,384,480,
338,11,Trans_0028,622,1,Trans,,,,,4.0,0.52,,,,,,,,,,,,,384,928,
339,11,Trans_0022,641,1,Trans,,,,,3.0,2.0,,,,,,,,,,,,,384,544,
340,11,Trans_0027,694,1,Trans,,,,,3.0,0.73,,,,,,,,,,,,,384,864,
341,11,Trans_0017,705,1,Trans,,,,,3.0,2.0,,,,,,,,,,,,,384,224,
342,11,Trans_0016,710,1,Trans,,,,,2.0,2.0,,,,,,,,,,,,,384,160,
343,11,Trans_0025,714,1,Trans,,,,,3.0,0.54,,,,,,,,,,,,,384,736,
344,11,Part_0001,722,4,Part,,,,,6.0,0.52,,,,,,,,,,,,,48,240,
345,11,Trans_0029,743,1,Trans,,,,,3.0,0.56,,,,,,,,,,,,,384,992,
346,11,Trans_0018,746,1,Trans,,,,,2.0,2.0,,,,,,,,,,,,,384,288,
347,11,Trans_0020,747,1,Trans,,,,,2.0,2.0,,,,,,,,,,,,,384,416,
348,11,Trans_0026,790,1,Trans,,,,,3.0,0.88,,,,,,,,,,,,,384,800,
349,11,Trans_0031,808,1,Trans,,,,,3.0,0.59,,,,,,,,,,,,,384,1120,
350,11,Part_0004,4268,4,Part,,,,,7.0,0.04,,,,,,,,,,,,,48,432,
351,11,Part_0003,4741,4,Part,,,,,9.0,0.07,,,,,,,,,,,,,48,368,
352,11,Part_0002,5436,4,Part,,,,,8.0,0.07,,,,,,,,,,,,,48,304,
353,11,Part_0006,7911,4,Part,,,,,7.0,0.05,,,,,,,,,,,,,48,560,
354,11,Part_0005,8181,4,Part,,,,,16.0,0.51,,,,,,,,,,,,,48,496,
355,11,Part_0009,9622,4,Part,,,,,3.0,0.41,,,,,,,,,,,,,48,752,
356,11,Part_0012,9679,4,Part,,,,,1.0,,,,,,,,,,,,,,48,944,
357,11,Part_0011,9753,4,Part,,,,,8.0,0.33,,,,,,,,,,,,,48,880,
358,11,Part_0008,10018,4,Part,,,,,22.0,3.0,,,,,,,,,,,,,48,688,
359,11,Part_0010,11764,4,Part,,,,,7.0,0.85,,,,,,,,,,,,,48,816,
360,11,Manuf_0005,15355,2,Manuf,,,,,19.75,5.8,10,0.1,15,0.25,20,0.4,25,0.1,30.0,0.15,,,272,752,
361,11,Manuf_0006,17021,2,Manuf,,,,,19.75,5.8,10,0.1,15,0.25,20,0.4,25,0.1,30.0,0.15,,,272,816,
362,11,Manuf_0004,18383,2,Manuf,,,,,20.25,5.58,10,0.1,15,0.2,20,0.35,25,0.25,30.0,0.1,,,272,688,
363,11,Manuf_0001,18454,2,Manuf,,,,,19.75,6.98,10,0.15,15,0.3,20,0.25,25,0.05,30.0,0.25,,,272,496,
364,11,Part_0007,20130,4,Part,,,,,8.0,2.0,,,,,,,,,,,,,48,624,
365,11,Manuf_0003,20375,2,Manuf,,,,,24.0,5.61,10,0.05,15,0.1,20,0.15,25,0.4,30.0,0.3,,,272,624,
366,11,Manuf_0002,20605,2,Manuf,,,,,18.0,5.1,10,0.15,15,0.3,20,0.4,25,0.1,30.0,0.05,,,272,560,
367,11,Part_0013,40663,4,Part,,,,,4.0,0.14,,,,,,,,,,,,,48,1008,
368,12,Trans_0004,0.2,2,Trans,,,,,20.0,,,,,,,,,,,,,,224,720,
369,12,Trans_0005,0.2,2,Trans,,,,,23.0,,,,,,,,,,,,,,224,848,
370,12,Part_0022,0.35,2,Part,,,,,19.0,,,,,,,,,,,,,,224,1104,
371,12,Manuf_0006,0.36,1,Manuf,,,,,19.6,0.92,18,0.15,19,0.25,20,0.45,21,0.15,,,,,336,608,
372,12,Part_0007,0.36,3,Part,,,,,21.5,2.78,20,0.75,25,0.2,30,0.05,,,,,,,128,144,
373,12,Part_0012,0.37,2,Part,,,,,21.0,5.0,,,,,,,,,,,,,224,336,
374,12,Part_0017,0.38,2,Part,,,,,19.0,,,,,,,,,,,,,,224,656,
375,12,Manuf_0003,0.43,1,Manuf,,,,,23.0,,,,,,,,,,,,,,336,80,
376,12,Part_0006,0.46,4,Part,,,,,21.0,,,,,,,,,,,,,,16,944,
377,12,Part_0009,0.47,3,Part,,,,,21.5,2.78,20,0.75,25,0.2,30,0.05,,,,,,,128,272,
378,12,Manuf_0004,0.49,1,Manuf,,,,,19.0,,,,,,,,,,,,,,336,240,
379,12,Part_0021,0.49,2,Part,,,,,19.0,,,,,,,,,,,,,,224,1040,
380,12,Part_0016,0.5,2,Part,,,,,22.0,,,,,,,,,,,,,,224,592,
381,12,Part_0002,0.53,4,Part,,,,,21.0,,,,,,,,,,,,,,16,688,
382,12,Part_0005,0.53,4,Part,,,,,22.0,,,,,,,,,,,,,,16,880,
383,12,Part_0010,0.53,2,Part,,,,,21.0,,,,,,,,,,,,,,224,16,
384,12,Part_0008,0.56,3,Part,,,,,21.5,2.78,20,0.75,25,0.2,30,0.05,,,,,,,128,208,
385,12,Manuf_0008,0.61,1,Manuf,,,,,19.6,0.92,18,0.15,19,0.25,20,0.45,21,0.15,,,,,336,944,
386,12,Part_0018,0.67,2,Part,,,,,22.0,,,,,,,,,,,,,,224,784,
387,12,Part_0019,0.68,2,Part,,,,,21.0,,,,,,,,,,,,,,224,912,
388,12,Part_0023,0.69,2,Part,,,,,21.0,,,,,,,,,,,,,,224,1168,
389,12,Manuf_0009,0.74,1,Manuf,,,,,19.6,0.92,18,0.15,19,0.25,20,0.45,21,0.15,,,,,336,1104,
390,12,Part_0001,0.81,4,Part,,,,,23.0,,,,,,,,,,,,,,16,624,
391,12,Part_0004,0.82,4,Part,,,,,22.0,,,,,,,,,,,,,,16,816,
392,12,Part_0020,0.83,2,Part,,,,,21.0,,,,,,,,,,,,,,224,976,
393,12,Part_0014,0.84,2,Part,,,,,23.0,,,,,,,,,,,,,,224,464,
394,12,Part_0013,0.88,2,Part,,,,,23.0,,,,,,,,,,,,,,224,400,
395,12,Part_0015,0.88,2,Part,,,,,24.0,,,,,,,,,,,,,,224,528,
396,12,Part_0003,0.9,4,Part,,,,,19.0,,,,,,,,,,,,,,16,752,
397,12,Manuf_0001,0.92,3,Manuf,,,,,19.0,3.0,15,0.3,20,0.6,25,0.1,,,,,,,128,720,
398,12,Manuf_0002,0.96,3,Manuf,,,,,19.0,3.0,15,0.3,20,0.6,25,0.1,,,,,,,128,848,
399,12,Manuf_0007,0.97,1,Manuf,,,,,19.6,0.92,18,0.15,19,0.25,20,0.45,21,0.15,,,,,336,768,
400,12,Manuf_0005,1.25,1,Manuf,,,,,22.0,,,,,,,,,,,,,,336,432,
401,12,Part_0011,1.32,2,Part,,,,,22.0,,,,,,,,,,,,,,224,80,
402,12,Dist_0001,1.97,0,Dist,43.0,60.2,0.0,0.98,20.0,,,,,,,,,,,,,,432,48,
403,12,Dist_0002,1.97,0,Dist,69.0,96.6,0.0,0.98,22.0,,,,,,,,,,,,,,496,48,
404,12,Dist_0003,1.97,0,Dist,49.0,68.6,0.0,0.98,22.0,2.0,,,,,,,,,,,,,560,48,
405,12,Dist_0004,1.97,0,Dist,90.0,126.0,0.0,0.98,19.0,,,,,,,,,,,,,,432,112,
406,12,Dist_0005,1.97,0,Dist,80.0,188.0,0.0,0.98,20.0,,,,,,,,,,,,,,496,112,
407,12,Dist_0006,1.97,0,Dist,53.0,153.0,0.0,0.98,23.0,2.0,,,,,,,,,,,,,432,208,
408,12,Dist_0007,1.97,0,Dist,96.0,122.0,0.0,0.98,23.0,2.0,,,,,,,,,,,,,496,208,
409,12,Dist_0008,1.97,0,Dist,251.0,329.0,0.0,0.98,20.0,,,,,,,,,,,,,,560,208,
410,12,Dist_0009,1.97,0,Dist,227.0,361.0,0.0,0.98,21.0,,,,,,,,,,,,,,432,272,
411,12,Dist_0010,1.97,0,Dist,1532.0,1558.0,0.0,0.98,24.0,,,,,,,,,,,,,,432,400,
412,12,Dist_0011,1.97,0,Dist,823.0,1275.0,0.0,0.98,20.0,2.0,,,,,,,,,,,,,496,400,
413,12,Dist_0012,1.97,0,Dist,1616.0,1271.0,0.0,0.98,23.0,,,,,,,,,,,,,,560,400,
414,12,Dist_0013,1.97,0,Dist,424.0,1318.0,0.0,0.98,24.0,2.0,,,,,,,,,,,,,624,400,
415,12,Dist_0014,1.97,0,Dist,1602.0,1595.0,0.0,0.98,20.0,,,,,,,,,,,,,,688,400,
416,12,Dist_0015,1.97,0,Dist,433.0,1018.0,0.0,0.98,22.0,,,,,,,,,,,,,,752,400,
417,12,Dist_0016,1.97,0,Dist,1228.0,1344.0,0.0,0.98,21.0,,,,,,,,,,,,,,432,464,
418,12,Dist_0017,1.97,0,Dist,715.0,1465.0,0.0,0.98,24.0,,,,,,,,,,,,,,496,464,
419,12,Dist_0018,1.97,0,Dist,1479.0,3049.0,0.0,0.98,22.0,,,,,,,,,,,,,,560,464,
420,12,Dist_0019,1.97,0,Dist,878.0,1361.0,0.0,0.98,23.0,,,,,,,,,,,,,,624,464,
421,12,Dist_0020,1.97,0,Dist,689.0,1276.0,0.0,0.98,21.0,2.0,,,,,,,,,,,,,688,464,
422,12,Dist_0021,1.97,0,Dist,41.0,82.0,0.0,0.98,22.0,,,,,,,,,,,,,,432,576,
423,12,Dist_0022,1.97,0,Dist,33.0,36.0,0.0,0.98,22.0,,,,,,,,,,,,,,496,576,
424,12,Dist_0023,1.97,0,Dist,37.0,80.0,0.0,0.98,21.0,,,,,,,,,,,,,,560,576,
425,12,Dist_0024,1.97,0,Dist,27.0,55.0,0.0,0.98,24.0,2.0,,,,,,,,,,,,,432,640,
426,12,Dist_0025,1.97,0,Dist,72.0,62.0,0.0,0.98,22.0,,,,,,,,,,,,,,496,640,
427,12,Dist_0026,1.97,0,Dist,162.0,252.0,0.0,0.98,23.0,,,,,,,,,,,,,,432,736,
428,12,Dist_0027,1.97,0,Dist,71.0,111.0,0.0,0.98,22.0,2.0,,,,,,,,,,,,,496,736,
429,12,Dist_0028,1.97,0,Dist,90.0,80.0,0.0,0.98,23.0,2.0,,,,,,,,,,,,,432,800,
430,12,Dist_0029,1.97,0,Dist,144.0,188.0,0.0,0.98,23.0,,,,,,,,,,,,,,496,800,
431,12,Dist_0030,1.97,0,Dist,605.0,1458.0,0.0,0.98,21.0,0.3,,,,,,,,,,,,,432,912,
432,12,Dist_0031,1.97,0,Dist,1098.0,1322.0,0.0,0.98,22.0,,,,,,,,,,,,,,496,912,
433,12,Dist_0032,1.97,0,Dist,520.0,984.0,0.0,0.98,24.0,,,,,,,,,,,,,,560,912,
434,12,Dist_0033,1.97,0,Dist,303.0,937.0,0.0,0.98,20.0,2.0,,,,,,,,,,,,,624,912,
435,12,Dist_0034,1.97,0,Dist,1204.0,2226.0,0.0,0.98,22.0,,,,,,,,,,,,,,688,912,
436,12,Dist_0035,1.97,0,Dist,996.0,1281.0,0.0,0.98,19.0,,,,,,,,,,,,,,752,912,
437,12,Dist_0036,1.97,0,Dist,758.0,1750.0,0.0,0.98,19.0,,,,,,,,,,,,,,432,976,
438,12,Dist_0037,1.97,0,Dist,583.0,744.0,0.0,0.98,19.0,,,,,,,,,,,,,,496,976,
439,12,Dist_0038,1.97,0,Dist,1001.0,2499.0,0.0,0.98,20.0,,,,,,,,,,,,,,560,976,
440,12,Dist_0039,1.97,0,Dist,600.0,987.0,0.0,0.98,24.0,2.0,,,,,,,,,,,,,624,976,
441,12,Dist_0040,1.97,0,Dist,261.0,536.0,0.0,0.98,22.0,,,,,,,,,,,,,,688,976,
442,12,Dist_0041,1.97,0,Dist,673.0,635.0,0.0,0.98,21.0,,,,,,,,,,,,,,432,1088,
443,12,Dist_0042,1.97,0,Dist,620.0,730.0,0.0,0.98,20.0,,,,,,,,,,,,,,496,1088,
444,12,Dist_0043,1.97,0,Dist,1049.0,1017.0,0.0,0.98,21.0,,,,,,,,,,,,,,560,1088,
445,12,Dist_0044,1.97,0,Dist,317.0,791.0,0.0,0.98,24.0,2.0,,,,,,,,,,,,,624,1088,
446,12,Dist_0045,1.97,0,Dist,1634.0,1211.0,0.0,0.98,22.0,,,,,,,,,,,,,,688,1088,
447,12,Dist_0046,1.97,0,Dist,1003.0,1313.0,0.0,0.98,21.0,,,,,,,,,,,,,,752,1088,
448,12,Dist_0047,1.97,0,Dist,1428.0,2330.0,0.0,0.98,21.0,,,,,,,,,,,,,,432,1152,
449,12,Dist_0048,1.97,0,Dist,450.0,481.0,0.0,0.98,20.0,2.0,,,,,,,,,,,,,496,1152,
450,12,Dist_0049,1.97,0,Dist,163.0,271.0,0.0,0.98,22.0,,,,,,,,,,,,,,560,1152,
451,12,Dist_0050,1.97,0,Dist,873.0,1106.0,0.0,0.98,19.0,,,,,,,,,,,,,,624,1152,
452,12,Dist_0051,1.97,0,Dist,610.0,1212.0,0.0,0.98,21.0,2.0,,,,,,,,,,,,,688,1152,
453,12,Trans_0001,5,2,Trans,,,,,7.5,1.8,5,0.3,8,0.5,10,0.2,,,,,,,224,144,
454,12,Trans_0002,14,2,Trans,,,,,7.5,1.8,5,0.3,8,0.5,10,0.2,,,,,,,224,208,
455,12,Trans_0003,21,2,Trans,,,,,9.3,2.59,5,0.2,8,0.2,10,0.25,12,0.35,,,,,224,272,
456,13,Manuf_0049,1.51,1,Manuf,,,,,19.0,,,,,,,,,,,,,,176,1584,
457,13,Manuf_0068,1.55,1,Manuf,,,,,18.0,,,,,,,,,,,,,,176,2192,
458,13,Manuf_0025,1.67,1,Manuf,,,,,17.0,,,,,,,,,,,,,,176,816,
459,13,Manuf_0069,1.68,1,Manuf,,,,,16.0,,,,,,,,,,,,,,176,2224,
460,13,Manuf_0031,1.7,1,Manuf,,,,,10.0,,,,,,,,,,,,,,176,1008,
461,13,Manuf_0086,1.7,1,Manuf,,,,,17.0,,,,,,,,,,,,,,176,2768,
462,13,Manuf_0088,1.74,1,Manuf,,,,,12.0,,,,,,,,,,,,,,176,2832,
463,13,Manuf_0035,1.75,1,Manuf,,,,,14.0,,,,,,,,,,,,,,176,1136,
464,13,Manuf_0080,1.76,1,Manuf,,,,,17.0,,,,,,,,,,,,,,176,2576,
465,13,Manuf_0097,1.76,1,Manuf,,,,,12.0,,,,,,,,,,,,,,176,3120,
466,13,Manuf_0075,1.8,1,Manuf,,,,,19.0,,,,,,,,,,,,,,176,2416,
467,13,Manuf_0055,1.83,1,Manuf,,,,,14.0,,,,,,,,,,,,,,176,1776,
468,13,Manuf_0051,1.87,1,Manuf,,,,,14.0,,,,,,,,,,,,,,176,1648,
469,13,Manuf_0083,1.9,1,Manuf,,,,,17.0,,,,,,,,,,,,,,176,2672,
470,13,Manuf_0072,1.91,1,Manuf,,,,,11.0,,,,,,,,,,,,,,176,2320,
471,13,Manuf_0084,1.92,1,Manuf,,,,,11.0,,,,,,,,,,,,,,176,2704,
472,13,Manuf_0026,1.93,1,Manuf,,,,,12.0,,,,,,,,,,,,,,176,848,
473,13,Manuf_0081,1.93,1,Manuf,,,,,12.0,,,,,,,,,,,,,,176,2608,
474,13,Manuf_0043,1.98,1,Manuf,,,,,17.0,,,,,,,,,,,,,,176,1392,
475,13,Manuf_0054,1.98,1,Manuf,,,,,18.0,,,,,,,,,,,,,,176,1744,
476,13,Manuf_0006,1.99,1,Manuf,,,,,15.0,,,,,,,,,,,,,,176,208,
477,13,Manuf_0012,1.99,1,Manuf,,,,,13.0,,,,,,,,,,,,,,176,400,
478,13,Manuf_0040,1.99,1,Manuf,,,,,13.0,,,,,,,,,,,,,,176,1296,
479,13,Manuf_0082,1.99,1,Manuf,,,,,17.0,,,,,,,,,,,,,,176,2640,
480,13,Manuf_0032,2,1,Manuf,,,,,16.0,,,,,,,,,,,,,,176,1040,
481,13,Manuf_0023,2.03,1,Manuf,,,,,9.0,,,,,,,,,,,,,,176,752,
482,13,Manuf_0029,2.03,1,Manuf,,,,,10.0,,,,,,,,,,,,,,176,944,
483,13,Manuf_0065,2.03,1,Manuf,,,,,13.0,,,,,,,,,,,,,,176,2096,
484,13,Manuf_0093,2.03,1,Manuf,,,,,16.0,,,,,,,,,,,,,,176,2992,
485,13,Manuf_0017,2.06,1,Manuf,,,,,9.0,,,,,,,,,,,,,,176,560,
486,13,Manuf_0045,2.06,1,Manuf,,,,,14.0,,,,,,,,,,,,,,176,1456,
487,13,Manuf_0070,2.07,1,Manuf,,,,,14.0,,,,,,,,,,,,,,176,2256,
488,13,Manuf_0021,2.08,1,Manuf,,,,,18.0,,,,,,,,,,,,,,176,688,
489,13,Manuf_0057,2.08,1,Manuf,,,,,15.0,,,,,,,,,,,,,,176,1840,
490,13,Manuf_0039,2.11,1,Manuf,,,,,12.0,,,,,,,,,,,,,,176,1264,
491,13,Manuf_0046,2.12,1,Manuf,,,,,18.0,,,,,,,,,,,,,,176,1488,
492,13,Manuf_0013,2.14,1,Manuf,,,,,12.0,,,,,,,,,,,,,,176,432,
493,13,Manuf_0066,2.14,1,Manuf,,,,,13.0,,,,,,,,,,,,,,176,2128,
494,13,Manuf_0077,2.15,1,Manuf,,,,,9.0,,,,,,,,,,,,,,176,2480,
495,13,Manuf_0094,2.15,1,Manuf,,,,,9.0,,,,,,,,,,,,,,176,3024,
496,13,Manuf_0089,2.17,1,Manuf,,,,,14.0,,,,,,,,,,,,,,176,2864,
497,13,Manuf_0092,2.17,1,Manuf,,,,,18.0,,,,,,,,,,,,,,176,2960,
498,13,Manuf_0074,2.23,1,Manuf,,,,,14.0,,,,,,,,,,,,,,176,2384,
499,13,Manuf_0038,2.24,1,Manuf,,,,,8.0,,,,,,,,,,,,,,176,1232,
500,13,Manuf_0058,2.25,1,Manuf,,,,,12.0,,,,,,,,,,,,,,176,1872,
501,13,Manuf_0076,2.25,1,Manuf,,,,,12.0,,,,,,,,,,,,,,176,2448,
502,13,Manuf_0042,2.28,1,Manuf,,,,,15.0,,,,,,,,,,,,,,176,1360,
503,13,Manuf_0060,2.28,1,Manuf,,,,,13.0,,,,,,,,,,,,,,176,1936,
504,13,Manuf_0052,2.29,1,Manuf,,,,,20.0,,,,,,,,,,,,,,176,1680,
505,13,Manuf_0078,2.29,1,Manuf,,,,,7.0,,,,,,,,,,,,,,176,2512,
506,13,Manuf_0048,2.3,1,Manuf,,,,,20.0,,,,,,,,,,,,,,176,1552,
507,13,Manuf_0008,2.32,1,Manuf,,,,,9.0,,,,,,,,,,,,,,176,272,
508,13,Manuf_0019,2.32,1,Manuf,,,,,17.0,,,,,,,,,,,,,,176,624,
509,13,Manuf_0016,2.34,1,Manuf,,,,,12.0,,,,,,,,,,,,,,176,528,
510,13,Manuf_0095,2.36,1,Manuf,,,,,13.0,,,,,,,,,,,,,,176,3056,
511,13,Manuf_0009,2.37,1,Manuf,,,,,14.0,,,,,,,,,,,,,,176,304,
512,13,Manuf_0014,2.38,1,Manuf,,,,,9.0,,,,,,,,,,,,,,176,464,
513,13,Manuf_0063,2.38,1,Manuf,,,,,20.0,,,,,,,,,,,,,,176,2032,
514,13,Manuf_0079,2.4,1,Manuf,,,,,13.0,,,,,,,,,,,,,,176,2544,
